http://ogp.me/ns#activity|activity|http://ogp.me/ns#Activities
http://ogp.me/ns#sport|sport|http://ogp.me/ns#Activities
http://ogp.me/ns#bar|bar|http://ogp.me/ns#Businesses
http://ogp.me/ns#company|company|http://ogp.me/ns#Businesses
http://ogp.me/ns#cafe|cafe|http://ogp.me/ns#Businesses
http://ogp.me/ns#hotel|hotel|http://ogp.me/ns#Businesses
http://ogp.me/ns#restaurant|restaurant|http://ogp.me/ns#Businesses
http://ogp.me/ns#cause|cause|http://ogp.me/ns#Groups
http://ogp.me/ns#sports_league|sports_league|http://ogp.me/ns#Groups
http://ogp.me/ns#sports_team|sports_team|http://ogp.me/ns#Groups
http://ogp.me/ns#band|band|http://ogp.me/ns#Organizations
http://ogp.me/ns#government|government|http://ogp.me/ns#Organizations
http://ogp.me/ns#non_profit|non_profit|http://ogp.me/ns#Organizations
http://ogp.me/ns#school|school|http://ogp.me/ns#Organizations
http://ogp.me/ns#university|university|http://ogp.me/ns#Organizations
http://ogp.me/ns#actor|actor|http://ogp.me/ns#People
http://ogp.me/ns#athlete|athlete|http://ogp.me/ns#People
http://ogp.me/ns#author|author|http://ogp.me/ns#People
http://ogp.me/ns#director|director|http://ogp.me/ns#People
http://ogp.me/ns#musician|musician|http://ogp.me/ns#People
http://ogp.me/ns#politician|politician|http://ogp.me/ns#People
http://ogp.me/ns#profile|profile|http://ogp.me/ns#People
http://ogp.me/ns#public_figure|public_figure|http://ogp.me/ns#People
http://ogp.me/ns#city|city|http://ogp.me/ns#Places
http://ogp.me/ns#country|country|http://ogp.me/ns#Places
http://ogp.me/ns#landmark|landmark|http://ogp.me/ns#Places
http://ogp.me/ns#state_province|state_province|http://ogp.me/ns#Places
http://ogp.me/ns#album|album|http://ogp.me/ns#Products_and_Entertainment
http://ogp.me/ns#book|book|http://ogp.me/ns#Products_and_Entertainment
http://ogp.me/ns#drink|drink|http://ogp.me/ns#Products_and_Entertainment
http://ogp.me/ns#food|food|http://ogp.me/ns#Products_and_Entertainment
http://ogp.me/ns#game|game|http://ogp.me/ns#Products_and_Entertainment
http://ogp.me/ns#product|product|http://ogp.me/ns#Products_and_Entertainment
http://ogp.me/ns#song|song|http://ogp.me/ns#Products_and_Entertainment
http://ogp.me/ns#movie|movie|http://ogp.me/ns#Products_and_Entertainment
http://ogp.me/ns#tv_show|tv_show|http://ogp.me/ns#Products_and_Entertainment
http://ogp.me/ns#blog|blog|http://ogp.me/ns#Websites
http://ogp.me/ns#website|website|http://ogp.me/ns#Websites
http://ogp.me/ns#article|article|http://ogp.me/ns#Websites
